sentence_id,words,labels
10,community,O
10,'s,O
10,interest,O
10,.,O
11,the,O
11,commission,B
11,consider,O
11,that,O
11,the,O
11,objective,O
11,set,O
11,by,O
11,the,O
11,council,O
11,in,O
11,its,O
11,negotiating,O
11,directive,B
11,have,O
11,be,O
11,attain,O
11,.,O
12,the,O
12,convention,O
12,provide,O
12,for,O
12,a,O
12,high,O
12,standard,O
12,of,O
12,preventive,O
12,and,O
12,technical,O
12,assistance,O
12,measure,O
12,in,O
12,matter,O
12,within,O
12,the,O
12,community,O
12,'s,O
12,power,O
12,",",O
12,in,O
12,particular,O
12,with,O
12,regard,O
12,to,O
12,the,O
12,internal,B
12,market,I
12,.,O
13,this,O
13,include,O
13,measure,O
13,to,O
13,prevent,O
13,and,O
13,to,O
13,combat,O
13,money,B
13,laundering,B
13,",",O
13,as,O
13,well,O
13,as,O
13,standard,B
13,on,I
13,accounting,B
13,in,O
13,the,O
13,private,B
13,sector,I
13,and,O
13,on,O
13,transparency,B
13,and,O
13,equal,O
13,access,O
13,of,O
13,all,O
13,candidate,O
13,for,O
13,public,B
13,work,I
13,supply,O
13,and,O
13,service,O
13,contract,B
13,.,O
14,as,O
14,the,O
14,member,O
14,state,O
14,state,O
14,that,O
14,they,O
14,would,O
14,sign,O
14,the,O
14,convention,O
14,as,O
14,soon,O
14,as,O
14,it,O
14,be,O
14,open,O
14,for,O
14,sign,O
14,in,O
14,merida,O
14,",",O
14,mexico,O
14,spain,O
14,alone,O
14,of,O
14,the,O
14,eu15,O
14,not,O
14,have,O
14,do,O
14,so,O
14,",",O
14,the,O
14,commission,B
14,assert,O
14,that,O
14,the,O
14,european,O
14,community,O
14,should,O
14,also,O
14,do,O
14,so,O
14,.,O
15,to,O
15,that,O
15,end,O
15,",",O
15,the,O
15,commission,B
15,propose,O
15,that,O
15,the,O
15,presidency,O
15,of,O
15,the,O
15,council,O
15,designate,O
15,the,O
15,person,O
15,empower,O
15,to,O
15,sign,O
15,the,O
15,convention,O
15,on,O
15,behalf,O
15,of,O
15,the,O
15,european,O
15,community,O
15,.,O
16,the,O
16,council,O
16,adopt,O
16,the,O
16,commission,B
16,proposal,O
16,without,O
16,debate,O
16,.,O
17,fighting,O
17,corruption,B
17,:,O
17,the,O
17,un,O
17,convention,O
18,the,O
18,purpose,O
18,of,O
18,the,O
18,convention,O
18,be,O
18,to,O
18,:,O
18,promote,O
18,and,O
18,strengthen,O
18,measure,O
18,to,O
18,prevent,O
18,and,O
18,combat,B
18,corruption,B
18,more,O
18,efficiently,O
18,and,O
18,effectively,O
18,;,O
18,promote,O
18,",",O
18,facilitate,O
18,and,O
18,support,O
18,international,O
18,cooperation,O
18,and,O
18,technical,O
18,assistance,O
18,;,O
18,promote,O
18,integrity,B
18,",",O
18,accountability,B
18,and,O
18,proper,O
18,management,O
18,of,O
18,public,B
18,affair,I
18,and,O
18,public,O
18,property,O
18,.,O
19,it,O
19,apply,O
19,to,O
19,the,O
19,prevention,O
19,",",O
19,investigation,O
19,and,O
19,prosecution,B
19,of,O
19,corruption,B
19,and,O
19,to,O
19,the,O
19,freezing,B
19,",",O
19,seizure,B
19,",",O
19,confiscation,B
19,and,O
19,return,O
19,of,O
19,the,O
19,proceed,B
19,of,O
19,offence,B
19,.,O
20,the,O
20,convention,O
20,enumerate,O
20,in,O
20,detail,O
20,the,O
20,measure,O
20,to,O
20,prevent,O
20,corruption,B
20,",",O
20,include,O
20,the,O
20,application,O
20,of,O
20,prevention,O
20,policy,B
20,and,O
20,practice,O
20,",",O
20,the,O
20,establishment,O
20,of,O
20,body,O
20,for,O
20,that,O
20,purpose,O
20,",",O
20,the,O
20,application,O
20,of,O
20,code,B
20,of,O
20,conduct,O
20,for,O
20,public,B
20,official,I
20,and,O
20,objective,O
20,criterion,O
20,for,O
20,the,O
20,recruitment,O
20,and,O
20,promotion,O
20,of,O
20,civil,B
20,servant,I
20,",",O
20,and,O
20,public,O
20,procurement,O
20,.,O
21,it,O
21,recommend,O
21,promote,O
21,transparency,B
21,and,O
21,accountability,B
21,in,O
21,the,O
21,management,O
21,of,O
21,public,B
21,finances,I
21,and,O
21,in,O
21,the,O
21,private,B
21,sector,I
21,",",O
21,with,O
21,tougher,O
21,accounting,B
21,and,O
21,auditing,B
21,standard,I
21,.,O
22,measure,O
22,to,O
22,prevent,O
22,money-laundering,B
22,be,O
22,also,O
22,provide,O
22,for,O
22,",",O
22,together,O
22,with,O
22,measure,O
22,to,O
22,secure,O
22,the,O
22,independence,B
22,of,I
22,the,O
22,judiciary,O
22,.,O
23,public,B
23,reporting,B
23,and,O
23,the,O
23,participation,O
23,of,O
23,society,B
23,be,O
23,encourage,O
23,as,O
23,preventive,O
23,measure,O
23,.,O
24,regard,O
24,criminalisation,B
24,",",O
24,detection,O
24,and,O
24,repression,B
24,",",O
24,the,O
24,convention,O
24,recommend,O
24,the,O
24,state,O
24,party,O
24,to,O
24,adopt,O
24,such,O
24,legislative,B
24,and,O
24,other,O
24,measure,O
24,as,O
24,may,O
24,be,O
24,necessary,O
24,to,O
24,establish,O
24,a,O
24,whole,O
24,series,O
24,of,O
24,criminal,B
24,offence,B
24,.,O
25,this,O
25,be,O
25,:,O
25,corruption,B
25,of,I
25,national,O
25,or,O
25,foreign,O
25,public,B
25,official,I
25,and,O
25,official,O
25,of,O
25,public,O
25,international,O
25,organisation,O
25,;,O
25,embezzlement,B
25,",",O
25,misappropriation,B
25,or,O
25,other,O
25,diversion,B
25,by,O
25,a,O
25,public,O
25,official,O
25,of,O
25,any,O
25,public,O
25,or,O
25,private,B
25,property,I
25,;,O
25,trade,B
25,in,I
25,influence,I
25,;,O
25,abuse,B
25,of,O
25,function,O
25,and,O
25,illicit,B
25,enrichment,I
25,.,O
26,in,O
26,all,O
26,respects,O
26,",",O
26,the,O
26,convention,O
26,regard,O
26,as,O
26,corruption,B
26,the,O
26,offer,O
26,or,O
26,acceptance,O
26,of,O
26,undue,B
26,advantage,B
26,for,O
26,oneself,O
26,or,O
26,for,O
26,another,O
26,person,O
26,or,O
26,entity,O
26,.,O
27,in,O
27,the,O
27,private,B
27,sector,I
27,",",O
27,it,O
27,call,O
27,for,O
27,the,O
27,creation,O
27,of,O
27,offence,B
27,of,O
27,embezzlement,B
27,and,O
27,corruption,B
27,.,O
28,there,O
28,would,O
28,also,O
28,be,O
28,offence,B
28,of,I
28,launder,O
28,the,O
28,proceed,B
28,of,O
28,crime,O
28,",",O
28,handle,O
28,stolen,O
28,property,O
28,",",O
28,obstruct,B
28,the,O
28,administration,O
28,of,O
28,justice,O
28,",",O
28,and,O
28,participate,O
28,in,O
28,and,O
28,attempt,O
28,embezzlement,B
28,or,O
28,corruption,B
28,.,O
29,the,O
29,state,O
29,party,O
29,be,O
29,recommend,O
29,to,O
29,take,O
29,the,O
29,necessary,O
29,measure,O
29,to,O
29,:,O
29,provide,O
29,for,O
29,the,O
29,liability,B
29,of,I
29,legal,B
29,person,I
29,;,O
29,allow,O
29,the,O
29,freezing,B
29,",",O
29,seizure,B
29,and,O
29,confiscation,B
29,;,O
29,protect,O
29,witness,B
29,",",O
29,expert,O
29,and,O
29,victim,B
29,;,O
29,protect,O
29,report,B
29,person,O
29,;,O
29,tackle,O
29,the,O
29,consequence,O
29,of,O
29,act,B
29,of,O
29,corruption,B
29,;,O
29,ensure,O
29,that,O
29,entity,O
29,or,O
29,person,O
29,who,O
29,have,O
29,suffer,O
29,damage,O
29,as,O
29,a,O
29,result,O
29,of,O
29,a,O
29,act,O
29,of,O
29,corruption,O
29,have,O
29,the,O
29,right,B
29,to,O
29,initiate,O
29,legal,O
29,proceedings,O
29,for,O
29,compensation,O
29,;,O
29,establish,O
29,a,O
29,body,O
29,or,O
29,body,O
29,or,O
29,appoint,O
29,person,O
29,specialise,O
29,in,O
29,combate,B
29,corruption,O
29,through,O
29,law,O
29,enforcement,B
29,;,O
29,encourage,O
29,cooperation,O
29,with,O
29,law,O
29,enforcement,O
29,authority,B
29,;,O
29,encourage,O
29,cooperation,O
29,between,O
29,national,O
29,authority,O
29,and,O
29,with,O
29,the,O
29,private,B
29,sector,I
29,;,O
29,overcome,O
29,obstacle,O
29,that,O
29,may,O
29,arise,O
29,out,O
29,of,O
29,the,O
29,application,O
29,of,O
29,bank,B
29,secrecy,I
29,law,O
29,;,O
29,take,O
29,account,B
29,of,O
29,the,O
29,previous,O
29,conviction,B
29,of,O
29,a,O
29,alleged,O
29,offender,B
29,in,O
29,another,O
29,state,O
29,for,O
29,the,O
29,purpose,O
29,of,O
29,criminal,B
29,proceedings,O
29,;,O
29,establish,O
29,they,O
29,jurisdiction,B
29,over,O
29,offence,B
29,commit,O
29,on,O
29,they,O
29,territory,O
29,",",O
29,or,O
29,against,O
29,they,O
29,",",O
29,or,O
29,by,O
29,one,O
29,of,O
29,they,O
29,national,O
29,etc,O
29,.,O
30,state,O
30,party,O
30,be,O
30,also,O
30,to,O
30,take,O
30,the,O
30,necessary,O
30,measure,O
30,concern,O
30,proceedings,O
30,and,O
30,penalty,B
30,against,O
30,public,B
30,official,I
30,",",O
30,so,O
30,as,O
30,to,O
30,strike,O
30,a,O
30,balance,O
30,between,O
30,they,O
30,immunity,B
30,and,O
30,the,O
30,offence,B
30,commit,O
30,by,O
30,they,O
30,",",O
30,include,O
30,the,O
30,ensue,O
30,consequence,O
30,.,O
31,the,O
31,state,O
31,party,O
31,be,O
31,to,O
31,cooperate,O
31,on,O
31,criminal,B
31,matter,O
31,and,O
31,on,O
31,matter,O
31,of,O
31,extradition,B
31,and,O
31,transfer,O
31,of,O
31,sentence,B
31,person,O
31,",",O
31,in,O
31,a,O
31,variety,O
31,of,O
31,situation,O
31,describe,O
31,by,O
31,the,O
31,convention,O
31,.,O
32,mutual,O
32,judicial,B
32,assistance,I
32,be,O
32,a,O
32,major,O
32,item,O
32,in,O
32,this,O
32,chapter,O
32,and,O
32,the,O
32,convention,O
32,consider,O
32,a,O
32,variety,O
32,of,O
32,scenario,O
32,to,O
32,provide,O
32,for,O
32,the,O
32,large,O
32,range,O
32,of,O
32,possibility,O
32,for,O
32,assistance,O
32,.,O
33,the,O
33,state,O
33,party,O
33,can,O
33,also,O
33,transfer,O
33,criminal,B
33,proceedings,I
33,when,O
33,necessary,O
33,",",O
33,conduct,O
33,joint,O
33,investigation,O
33,and,O
33,make,O
33,use,O
33,of,O
33,special,O
33,investigative,O
33,technique,O
33,such,O
33,as,O
33,electronic,O
33,surveillance,O
33,.,O
34,enforcement,B
34,authority,B
34,be,O
34,call,O
34,on,O
34,to,O
34,cooperate,O
34,with,O
34,each,O
34,other,O
34,through,O
34,more,O
34,effective,O
34,channel,O
34,of,O
34,communication,O
34,and,O
34,cooperation,O
34,when,O
34,conduct,O
34,investigation,O
34,.,O
35,chapter,O
35,v,O
35,concern,O
35,asset,B
35,recovery,I
35,.,O
36,the,O
36,return,B
36,of,I
36,asset,B
36,pursuant,O
36,to,O
36,this,O
36,chapter,O
36,be,O
36,a,O
36,fundamental,O
36,principle,O
36,of,O
36,the,O
36,convention,O
36,.,O
37,financial,B
37,institution,O
37,be,O
37,encourage,O
37,to,O
37,verify,O
37,the,O
37,identity,O
37,of,O
37,customer,O
37,and,O
37,beneficial,O
37,owner,O
37,of,O
37,high-value,O
37,account,B
37,and,O
37,to,O
37,avoid,O
37,bank,B
37,that,O
37,have,O
37,no,O
37,physical,O
37,presence,O
37,and,O
37,be,O
37,not,O
37,affiliate,O
37,with,O
37,a,O
37,regulate,O
37,financial,O
37,group,O
37,.,O
38,the,O
38,chapter,O
38,further,O
38,specify,O
38,measure,O
38,to,O
38,be,O
38,take,O
38,for,O
38,the,O
38,direct,B
38,recovery,I
38,of,I
38,asset,B
38,and,O
38,the,O
38,machinery,O
38,for,O
38,do,O
38,this,O
38,by,O
38,means,O
38,of,O
38,international,O
38,cooperation,O
38,on,O
38,confiscation,B
38,.,O
39,such,O
39,asset,B
39,should,O
39,be,O
39,return,O
39,in,O
39,accordance,O
39,with,O
39,the,O
39,rule,B
39,lay,O
39,down,O
39,by,O
39,the,O
39,convention,O
39,.,O
40,a,O
40,financial,B
40,intelligence,I
40,unit,I
40,and,O
40,bilateral,O
40,or,O
40,multilateral,O
40,agreement,O
40,or,O
40,arrangement,O
40,to,O
40,enhance,O
40,the,O
40,effectiveness,O
40,of,O
40,international,O
40,cooperation,O
40,be,O
40,also,O
40,call,O
40,for,O
40,.,O
41,the,O
41,collection,O
41,",",O
41,exchange,O
41,and,O
41,analysis,O
41,of,O
41,information,O
41,on,O
41,corruption,B
41,be,O
41,provide,O
41,for,O
41,",",O
41,as,O
41,be,O
41,practical,O
41,measure,O
41,to,O
41,enhance,O
41,cooperation,O
41,at,O
41,various,O
41,level,O
41,",",O
41,as,O
41,well,O
41,as,O
41,financial,B
41,and,O
41,material,O
41,assistance,O
41,to,O
41,support,O
41,the,O
41,effort,O
41,of,O
41,develop,O
41,country,O
41,and,O
41,country,O
41,with,O
41,economy,B
41,in,O
41,transition,O
41,to,O
41,prevent,O
41,and,O
41,fight,B
41,corruption,O
41,effectively,O
41,.,O
42,the,O
42,convention,O
42,be,O
42,open,O
42,for,O
42,signature,O
42,by,O
42,regional,O
42,economic,B
42,integration,O
42,organisation,O
42,",",O
42,provide,O
42,that,O
42,at,O
42,least,O
42,one,O
42,member,O
42,state,O
42,of,O
42,such,O
42,a,O
42,organisation,O
42,have,O
42,sign,O
42,it,O
42,.,O
43,council,O
43,decision,B
43,2008/201/ec,O
43,of,O
43,25,O
43,september,O
43,2008,O
43,on,O
43,the,O
43,conclusion,O
43,",",O
43,on,O
43,behalf,O
43,of,O
43,the,O
43,european,O
43,community,O
43,",",O
43,of,O
43,the,O
43,united,O
43,nation,O
43,convention,O
43,against,O
43,corruption,B
43,[,O
43,official,B
43,journal,O
43,l,O
43,287,O
43,of,O
43,29.10.2008,O
43,],O
43,.,O
44,with,O
44,this,O
44,decision,B
44,",",O
44,the,O
44,united,O
44,nation,O
44,convention,O
44,against,O
44,corruption,B
44,be,O
44,approve,O
44,on,O
44,behalf,O
44,of,O
44,the,O
44,european,O
44,community,O
44,.,O
45,the,O
45,decision,B
45,authorise,O
45,the,O
45,president,O
45,of,O
45,the,O
45,council,O
45,to,O
45,designate,O
45,the,O
45,person,O
45,s,O
45,who,O
45,shall,O
45,be,O
45,empower,O
45,to,O
45,deposit,O
45,the,O
45,community,O
45,'s,O
45,instrument,O
45,of,O
45,formal,O
45,confirmation,O
45,.,O
46,it,O
46,consist,O
46,of,O
46,a,O
46,declaration,O
46,of,O
46,the,O
46,community,O
46,'s,O
46,competence,O
46,regard,O
46,matter,O
46,that,O
46,be,O
46,govern,O
46,by,O
46,the,O
46,convention,O
46,annex,O
46,ii,O
46,and,O
46,of,O
46,a,O
46,statement,O
46,concern,O
46,dispute,B
46,settlement,O
46,on,O
46,the,O
46,interpretation,O
46,or,O
46,application,O
46,of,O
46,the,O
46,convention,O
46,annex,O
46,iii,O
46,.,O
47,decision,B
47,eu,O
47,2016/456,O
47,of,O
47,the,O
47,european,O
47,central,O
47,bank,B
48,concern,O
48,the,O
48,term,B
48,and,O
48,condition,O
48,for,O
48,european,O
48,anti-fraud,B
48,office,O
48,investigation,O
48,of,O
48,the,O
48,european,O
48,central,O
48,bank,B
48,",",O
48,in,O
48,relation,O
48,to,O
48,the,O
48,prevention,O
48,of,O
48,fraud,B
48,",",O
48,corruption,B
48,and,O
48,any,O
48,other,O
48,illegal,B
48,activity,I
48,affect,O
48,the,O
48,financial,B
48,interest,I
48,of,O
48,the,O
48,union,O
48,ecb/2016/3,O
49,the,O
49,govern,B
49,council,I
49,of,O
49,the,O
49,european,O
49,central,O
49,bank,B
49,",",O
49,have,O
49,regard,O
49,to,O
49,the,O
49,treaty,O
49,on,O
49,the,O
49,functioning,O
49,of,O
49,the,O
49,european,O
49,union,O
49,",",O
49,have,O
49,regard,O
49,to,O
49,the,O
49,statute,B
49,of,O
49,the,O
49,european,O
49,system,O
49,of,O
49,central,O
49,bank,O
49,and,O
49,of,O
49,the,O
49,european,O
49,central,O
49,bank,O
49,",",O
49,and,O
49,in,O
49,particular,O
49,article,O
49,12.3,O
49,thereof,O
49,",",O
49,have,O
49,regard,O
49,to,O
49,regulation,B
49,eu,O
49,",",O
49,euratom,O
49,no,O
49,883/2013,O
49,of,O
49,the,O
49,european,O
49,parliament,O
49,and,O
49,of,O
49,the,O
49,council,O
49,of,O
49,11,O
49,september,O
49,2013,O
49,concern,O
49,investigation,O
49,conduct,O
49,by,O
49,the,O
49,european,O
49,anti-fraud,B
49,office,O
49,olaf,O
49,and,O
49,repealing,B
49,regulation,O
49,ec,O
49,no,O
49,1073/1999,O
49,of,O
49,the,O
49,european,O
49,parliament,O
49,and,O
49,the,O
49,council,O
49,and,O
49,council,O
49,regulation,O
49,euratom,O
49,no,O
49,1074/1999,O
49,1,O
49,",",O
49,and,O
49,in,O
49,particular,O
49,article,O
49,4,O
49,1,O
49,and,O
49,7,O
49,thereof,O
49,",",O
49,whereas,O
49,:,O
50,regulation,B
50,eu,O
50,",",O
50,euratom,O
50,no,O
50,883/2013,O
50,provide,O
50,that,O
50,the,O
50,european,O
50,anti-fraud,B
50,office,O
50,hereinafter,O
50,the,O
50,',O
50,office,O
50,',O
50,be,O
50,to,O
50,initiate,O
50,and,O
50,conduct,O
50,administrative,B
50,fraud,B
50,investigation,I
50,hereinafter,O
50,',O
50,internal,B
50,investigation,O
50,',O
50,within,O
50,the,O
50,institution,O
50,",",O
50,body,O
50,",",O
50,office,O
50,and,O
50,agency,O
50,establish,O
50,by,O
50,",",O
50,or,O
50,on,O
50,the,O
50,basis,O
50,of,O
50,",",O
50,the,O
50,treaty,O
50,for,O
50,the,O
50,purpose,O
50,of,O
50,fight,O
50,fraud,O
50,",",O
50,corruption,B
50,and,O
50,any,O
50,other,O
50,illegal,B
50,activity,I
50,affect,O
50,the,O
50,financial,B
50,interest,I
50,of,O
50,the,O
50,union,O
50,.,O
51,to,O
51,that,O
51,end,O
51,",",O
51,it,O
51,investigate,O
51,serious,O
51,matter,O
51,relate,O
51,to,O
51,the,O
51,discharge,O
51,of,O
51,professional,O
51,duty,B
51,constitute,O
51,a,O
51,dereliction,B
51,of,O
51,the,O
51,obligation,O
51,of,O
51,official,B
51,and,O
51,other,O
51,servant,O
51,of,O
51,the,O
51,union,O
51,liable,B
51,to,O
51,result,O
51,in,O
51,disciplinary,O
51,or,O
51,",",O
51,as,O
51,the,O
51,case,O
51,may,O
51,be,O
51,",",O
51,criminal,B
51,proceedings,I
51,",",O
51,or,O
51,a,O
51,equivalent,O
51,failure,O
51,to,O
51,discharge,O
51,obligation,O
51,on,O
51,the,O
51,part,O
51,of,O
51,member,O
51,of,O
51,institution,O
51,and,O
51,body,O
51,",",O
51,head,O
51,of,O
51,office,O
51,and,O
51,agency,O
51,or,O
51,staff,B
51,member,O
51,of,O
51,institution,O
51,",",O
51,body,O
51,",",O
51,office,O
51,or,O
51,agency,O
51,not,O
51,subject,O
51,to,O
51,the,O
51,staff,O
51,regulation,B
51,of,O
51,official,O
51,and,O
51,the,O
51,condition,B
51,of,O
51,employment,O
51,of,O
51,other,O
51,servant,O
51,of,O
51,the,O
51,union,O
51,hereinafter,O
51,the,O
51,',O
51,staff,O
51,regulation,O
51,',O
51,.,O
52,for,O
52,the,O
52,european,O
52,central,O
52,bank,B
52,ecb,O
52,such,O
52,professional,B
52,duty,B
52,and,O
52,obligation,O
52,",",O
52,in,O
52,particular,O
52,the,O
52,obligation,O
52,relate,O
52,to,O
52,professional,O
52,conduct,O
52,and,O
52,professional,O
52,secrecy,O
52,",",O
52,be,O
52,lay,O
52,down,O
52,in,O
52,a,O
52,the,O
52,condition,B
52,of,I
52,employment,I
52,for,O
52,staff,B
52,of,O
52,the,O
52,european,O
52,central,O
52,bank,O
52,",",O
52,b,O
52,the,O
52,european,O
52,central,O
52,bank,O
52,staff,O
52,rule,B
52,",",O
52,c,O
52,annex,O
52,iib,O
52,to,O
52,the,O
52,condition,O
52,of,O
52,employment,O
52,concern,O
52,the,O
52,condition,O
52,of,O
52,short-term,O
52,employment,O
52,",",O
52,and,O
52,d,O
52,the,O
52,european,O
52,central,O
52,bank,O
52,rule,O
52,for,O
52,short-term,O
52,employment,O
52,",",O
52,and,O
52,further,O
52,guidance,O
52,be,O
52,give,O
52,in,O
52,e,O
52,the,O
52,code,B
52,of,O
52,conduct,O
52,for,O
52,the,O
52,member,O
52,of,O
52,the,O
52,govern,B
52,council,I
52,2,O
52,",",O
52,for,O
52,the,O
52,supplementary,O
52,code,O
52,of,O
52,ethic,B
52,criterion,O
52,for,O
52,the,O
52,member,O
52,of,O
52,the,O
52,executive,B
52,board,I
52,of,O
52,the,O
52,european,O
52,central,O
52,bank,O
52,3,O
52,",",O
52,and,O
52,g,O
52,the,O
52,code,O
52,of,O
52,conduct,O
52,for,O
52,the,O
52,member,O
52,of,O
52,the,O
52,supervisory,B
52,board,O
52,of,O
52,the,O
52,european,O
52,central,O
52,bank,O
52,4,O
52,together,O
52,refer,O
52,to,O
52,hereinafter,O
52,as,O
52,the,O
52,'ecb,O
52,condition,O
52,of,O
52,employment,O
52,',O
52,.,O
53,article,O
53,4,O
53,1,O
53,of,O
53,regulation,B
53,eu,O
53,",",O
53,euratom,O
53,no,O
53,883/2013,O
53,provide,O
53,that,O
53,in,O
53,relation,O
53,to,O
53,protect,O
53,the,O
53,union,O
53,'s,O
53,financial,B
53,interest,I
53,and,O
53,fight,O
53,fraud,B
53,and,O
53,any,O
53,other,O
53,illegal,B
53,activity,I
53,affect,O
53,the,O
53,financial,O
53,interest,O
53,of,O
53,the,O
53,union,O
53,",",O
53,the,O
53,office,O
53,',O
53,shall,O
53,carry,O
53,out,O
53,administrative,B
53,investigation,I
53,within,O
53,the,O
53,institution,O
53,",",O
53,body,O
53,",",O
53,office,O
53,and,O
53,agency,O
53,',O
53,in,O
53,accordance,O
53,with,O
53,the,O
53,condition,O
53,set,O
53,out,O
53,in,O
53,regulation,O
53,eu,O
53,",",O
53,euratom,O
53,no,O
53,883/2013,O
53,and,O
53,in,O
53,the,O
53,decision,B
53,adopt,O
53,by,O
53,each,O
53,institution,O
53,",",O
53,body,O
53,",",O
53,office,O
53,or,O
53,agency,O
53,.,O
53,article,O
53,4,O
53,7,O
53,of,O
53,regulation,O
53,eu,O
53,",",O
53,euratom,O
53,no,O
53,883/2013,O
53,provide,O
53,that,O
53,each,O
53,institution,O
53,",",O
53,body,O
53,",",O
53,office,O
53,and,O
53,agency,O
53,be,O
53,to,O
53,adopt,O
53,a,O
53,decision,O
53,which,O
53,',O
53,shall,O
53,include,O
53,",",O
53,in,O
53,particular,O
53,",",O
53,a,O
53,rule,B
53,concern,O
53,a,O
53,duty,B
53,on,O
53,the,O
53,part,O
53,of,O
53,official,B
53,",",O
53,other,O
53,servant,O
53,",",O
53,member,O
53,of,O
53,institution,O
53,or,O
53,body,O
53,",",O
53,head,O
53,of,O
53,office,O
53,or,O
53,agency,O
53,",",O
53,or,O
53,staff,O
53,member,O
53,to,O
53,cooperate,O
53,with,O
53,and,O
53,supply,O
53,information,O
53,to,O
53,the,O
53,office,O
53,",",O
53,while,O
53,ensure,O
53,the,O
53,confidentiality,B
53,of,O
53,the,O
53,internal,B
53,investigation,O
53,',O
53,.,O
54,in,O
54,accordance,O
54,with,O
54,union,O
54,case-law,B
54,",",O
54,the,O
54,office,O
54,may,O
54,open,O
54,a,O
54,investigation,O
54,only,O
54,on,O
54,the,O
54,basis,O
54,of,O
54,sufficiently,O
54,serious,O
54,suspicion,O
54,5,O
54,.,O
55,pursuant,O
55,to,O
55,recital,O
55,12,O
55,of,O
55,regulation,B
55,eu,O
55,",",O
55,euratom,O
55,no,O
55,883/2013,O
55,",",O
55,investigation,O
55,should,O
55,be,O
55,conduct,O
55,in,O
55,accordance,O
55,with,O
55,the,O
55,treaty,O
55,",",O
55,in,O
55,particular,O
55,protocol,O
55,no,O
55,7,O
55,on,O
55,the,O
55,privilege,O
55,and,O
55,immunity,B
55,of,O
55,the,O
55,european,O
55,union,O
55,",",O
55,and,O
55,should,O
55,also,O
55,respect,O
55,the,O
55,staff,B
55,regulation,O
55,",",O
55,human,O
55,rights,B
55,and,O
55,fundamental,O
55,freedom,O
55,",",O
55,in,O
55,particular,O
55,the,O
55,principle,O
55,of,O
55,fairness,O
55,",",O
55,the,O
55,right,B
55,of,O
55,person,O
55,involved,O
